id,InventoryNumber,Initials,ExcavationDate,Context,Season,ShapeObject,ShapeDetails,Type,Ware,Material,ProductionPlace,Conservation,Measurements,NbFragments,NbDiscarded,JoinedTo_NbRemarks,DescriptionAndRemarks,Inclusions,Fabric,Glaze,Decoraction_Stamp,Chronology1stImpression,AbsoluteChronology,ToBeDr_Ph,Drawing,Photo,PhotoFabric,Square,Level,ProcessedBy,Zone,Label,Context_Survey_Homogenized
23367,TC2013.3813,TP,12-07-13,T13-134-1-B,2013,Undetermined,handle root,,cooking,Ceramics,Local,Poor,,1,,,horizontal round handle, medium sized cooking ware,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23368,TC2013.3814,TP,12-07-13,T13-134-1-B,2013,Closed shape,handle root,,cooking,Ceramics,Local,Poor,,1,,,"Prehistoric to classical, Closed shape? Strap handle attachment",,,,,Bronze Age/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23369,TC2013.3815,TP,12-07-13,T13-134-1-B,2013,Undetermined,rim,,plain,,Local,Poor,,1,,,maybe spout,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23370,,TP,12-07-13,T13-134-1-B,2013,Tile,wall,cover,plain,,Local,Poor,,,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23371,,TP,12-07-13,T13-134-1-B,2013,Tile,wall,pan,plain,,Local,Poor,,,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23372,,TP,12-07-13,T13-134-1-B,2013,Undetermined,wall,,plain,,Local,Poor,,,8,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23373,,TP,12-07-13,T13-134-1-B,2013,Undetermined,wall,,cooking,,Local,Poor,,,22,,medium sized cooking ware,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23374,,TP,12-07-13,T13-134-1-B,2013,Pithos,wall,,coarse,Ceramics,Local,Medium,,4,,,two possibly of same vessel,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23375,,TP,12-07-13,T13-134-1-B,2013,Undetermined,wall,,plain,,Corinthian,Poor,,,1,,Corinthian type A,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23376,,TP,12-07-13,T13-134-1-B,2013,Undetermined,wall,,plain,,Corinthian,Poor,,,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-1
23377,TC2013.3846,SdS,12-07-13,T13-134-2-A,2013,Mortar,base,,coarse,,Local,Medium,,1,,,to be studied by MN, possibly prehistoric lid.,,,,,Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23378,TC2013.3847,SdS,12-07-13,T13-134-2-A,2013,Jar,ridge,,cooking,,Local,Poor,,1,,,Prehistoric?,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23379,TC2013.3848,SdS,12-07-13,T13-134-2-A,2013,Jar,handle root,,cooking,Ceramics,Local,Poor,,1,,,Prehistoric? horizontal round handle, medium sized cooking ware,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23380,TC2013.3849,SdS,12-07-13,T13-134-2-A,2013,Jug,handle,,plain,,Local,Poor,,1,,,possibly rim instead of handle?,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23381,TC2013.3850,SdS,12-07-13,T13-134-2-A,2013,Undetermined,handle,,cooking,,Local,Poor,,1,,,handle near attachment, medium sized cooking ware,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23382,TC2013.3851,SdS,12-07-13,T13-134-2-A,2013,Undetermined,handle,,plain,,Local,Poor,,1,,,strap handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23383,TC2013.3852,SdS,12-07-13,T13-134-2-A,2013,Undetermined,rim,,plain,,Local,Poor,,1,,,two ridges in underside rim,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23384,,SdS,12-07-13,T13-134-2-A,2013,Tile,wall,pan,plain,,Local,Medium,,,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23385,,SdS,12-07-13,T13-134-2-A,2013,Undetermined,wall,,plain,,Local,Poor,,,8,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23386,,SdS,12-07-13,T13-134-2-A,2013,Undetermined,wall,,coarse,,Local,Poor,,,11,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23387,,SdS,12-07-13,T13-134-2-A,2013,Open shape,wall,,black glaze,,Local,Poor,,,1,,very poor,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23388,,SdS,12-07-13,T13-134-2-A,2013,Pithos,wall,,coarse,Ceramics,Local,Poor,,,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23389,,SdS,12-07-13,T13-134-2-A,2013,Stone,,,,,Undetermined,,,,4,,,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-134-2
23390,TP2013.3890,Lbo,16-07-13,T13-142-2-C,2013,Grinding stone,,handstone,,Stone,Import,Medium,,3,0,,andesite, volcanic non vesicular rock, 3 joining fragments, from the Saronic Gulf?. 2 active surfaces,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23391,TP2013.3891,Lbo,16-07-13,T13-142-2-C,2013,Grinding stone,,,,Stone,Import,Medium,,1,0,,andesite, volcanic non vesicular rock, from Saronic Gulf?,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23392,TC2013.3892,Lbo,16-07-13,T13-142-2-C,2013,Undetermined,handle root,,cooking,Ceramics,Local,Poor,,1,,,Prehistoric? Horizontal round handle, medium sized cooking ware,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23393,TC2013.3893,Lbo,16-07-13,T13-142-2-C,2013,Undetermined,handle root,,cooking,Ceramics,Local,Poor,,1,,,arch handle, medium sized cooking ware,,,,,Middle Bronze Age,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23394,TC2013.3894,Lbo,16-07-13,T13-142-2-C,2013,Undetermined,handle root,,cooking,Ceramics,Local,Poor,,1,,,Horizontal ovoid handle, medium sized cooking ware,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23395,TC2013.3895,Lbo,16-07-13,T13-142-2-C,2013,Undetermined,handle root,,cooking,Ceramics,Local,Poor,,1,,,Horizontal round handle, medium sized cooking ware,,,,,Classical/hellenistic,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23396,TC2013.3896,Lbo,16-07-13,T13-142-2-C,2013,Cooking pot,base,,cooking,,Local,Poor,,1,,,flat base, medium sized cooking ware,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23397,TC2013.3897,Lbo,16-07-13,T13-142-2-C,2013,Undetermined,handle,,plain,,Local,Poor,,1,,,vertical strap handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23398,,Lbo,16-07-13,T13-142-2-C,2013,Tile,undetermined,,plain,Ceramics,Local,Poor,,,2,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23399,,Lbo,16-07-13,T13-142-2-C,2013,Undetermined,wall,,coarse,,Local,Poor,,,26,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23400,,Lbo,16-07-13,T13-142-2-C,2013,Undetermined,wall,,plain,,Local,Poor,,,5,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-2
23401,,SdS,16-07-13,T13-142-3-B,2013,Pithos,wall,,coarse,Ceramics,Local,Poor,,,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-3
23402,,SdS,16-07-13,T13-142-3-B,2013,Undetermined,wall,,plain,,Attic,Poor,,,3,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-3
23403,,SdS,16-07-13,T13-142-3-B,2013,Undetermined,wall,,plain,,Local,Poor,,,3,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-3
23404,,SdS,16-07-13,T13-142-3-B,2013,Undetermined,wall,,coarse,,Local,Poor,,,15,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-3
23405,TC2013.3918,SdS,16-07-13,T13-142-4-A,2013,Lekane,rim,,plain,,Local,Medium,,1,,,,,,,,Classical,,ONWAAR,WAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23406,TC2013.3919,SdS,16-07-13,T13-142-4-A,2013,Amphora,handle,,plain,Ceramics,Import,Poor,,1,,,vertical ovoid handle,,,,,Classical/Hellenistic,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23407,TC2013.3920,SdS,16-07-13,T13-142-4-A,2013,Oinochoe,handle,,plain,,Local,Poor,,1,,,vertical strap handle with central concavity,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23408,TC2013.3921,SdS,16-07-13,T13-142-4-A,2013,Pithos,rim,,coarse,Ceramics,Local,Poor,,1,,,projecting rim and shoulder with a row of impressed dots,,,,,Archaic,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23409,,SdS,16-07-13,T13-142-4-A,2013,Open shape,wall,,black glaze,,Local,Poor,,1,,,remains of black paint inside,,,inside,,Archaic,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23410,,SdS,16-07-13,T13-142-4-A,2013,Closed shape,wall,,plain,Ceramics,Import,Poor,,1,,,,,,,,Classical/Hellenistic,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23411,,SdS,16-07-13,T13-142-4-A,2013,Undetermined,wall,,plain,,Local,Poor,,,8,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23412,,SdS,16-07-13,T13-142-4-A,2013,Undetermined,wall,,coarse,,Local,Poor,,,32,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23413,TP2013.3945,CL,16-07-13,T13-142-4-B,2013,Grinding stone,,,,Stone,Import,Poor,,1,0,,Hand stone, andesite, active surface. From the Saronic Gulf?,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23414,TC2013.3946,CL,16-07-13,T13-142-4-B,2013,Amphora,foot,,plain,,Undetermined,Poor,,1,,,broken disc foot,,,,,Archaic/Classical,,WAAR,WAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23415,TC2013.3947,CL,16-07-13,T13-142-4-B,2013,Cooking pot,handle root,,coarse,,Local,Poor,,1,,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23416,TC2013.3948,CL,16-07-13,T13-142-4-B,2013,Cooking pot,handle,,coarse,,Local,Poor,,1,,,vertical strap handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23417,TC2013.3949,CL,16-07-13,T13-142-4-B,2013,Cooking pot,handle,,coarse,,Local,Poor,,1,,,horizontal cylindrical handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23418,TC2013.3950,CL,16-07-13,T13-142-4-B,2013,Cup,handle,,coarse,,Local,Poor,,1,,,,,,,,Middle Bronze Age/Late Bronze Age,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23419,TC2013.3951,CL,16-07-13,T13-142-4-B,2013,Tile,edge,pan,plain,,Local,Medium,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23420,TC2013.3952,CL,16-07-13,T13-142-4-B,2013,Tile,edge,pan,plain,,Local,Medium,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23421,,CL,16-07-13,T13-142-4-B,2013,Pithos,wall,,coarse,Ceramics,Local,Poor,,1,,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23422,,CL,16-07-13,T13-142-4-B,2013,Undetermined,wall,,plain,,Local,Poor,,,2,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23423,,CL,16-07-13,T13-142-4-B,2013,Undetermined,wall,,coarse,,Local,Poor,,,43,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23424,,CL,16-07-13,T13-142-4-B,2013,Tile,undetermined,,plain,Ceramics,Local,Poor,,,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23425,,CL,16-07-13,T13-142-4-B,2013,Stone,,,,Stone,Undetermined,,,,1,,,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-4
23426,TV2013.3967,CL,16-07-13,T13-142-4-B,2013,Skeleton,undetermined,turtle,,Bone,Undetermined,,,1,,,Bone turtle,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,,SURVEY,,T13-142-4
23427,TC2013.3960,ABO,16-07-13,T13-142-1-B,2013,Undetermined,handle,,coarse,,Local,Poor,,1,,,small horizontal cylindrical handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-1
23428,TC2013.3961,ABO,16-07-13,T13-142-1-B,2013,Undetermined,handle,,coarse,,Local,Poor,,1,,,small horizontal cylindrical handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-1
23429,TC2013.3962,ABO,16-07-13,T13-142-1-B,2013,Undetermined,handle,,coarse,,Local,Poor,,1,,,small strap handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-1
23430,TC2013.3963,ABO,16-07-13,T13-142-1-B,2013,Undetermined,handle,,coarse,,Local,Poor,,1,,,arched handle,,,,,Middle Bronze Age,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-1
23431,TC2013.3964,ABO,16-07-13,T13-142-1-B,2013,Cooking pot,handle,,coarse,,Local,Poor,,1,,,vertical strap/lug handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-1
23432,TC2013.3965,ABO,16-07-13,T13-142-1-B,2013,Cooking pot,handle,,coarse,,Local,Poor,,1,,,horizontal cylindrical handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-1
23433,TC2013.3966,ABO,16-07-13,T13-142-1-B,2013,Cooking pot,rim,,coarse,,Local,Poor,,1,,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-1
23434,,ABO,16-07-13,T13-142-1-B,2013,Undetermined,wall,,coarse,,Local,Poor,,,19,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-142-1
23435,TC2013.3988,ID,17-07-13,T13-143-1-D,2013,Stemmed goblet,base,,coarse,,Local,Poor,,1,,,,,,,,Middle Bronze Age,,ONWAAR,WAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-1
23436,TC2013.3989,ID,17-07-13,T13-143-1-D,2013,Mortar,base,,coarse,,Corinthian,Poor,,1,,,part of the disc foot and lower body,,,,,Archaic/Classical,,ONWAAR,WAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-1
23437,TC2013.3990,ID,17-07-13,T13-143-1-D,2013,Tile,edge,cover,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-1
23438,TC2013.3991,ID,17-07-13,T13-143-1-D,2013,Tile,edge,pan,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-1
23439,,ID,17-07-13,T13-143-1-D,2013,Undetermined,wall,,plain,,Local,Poor,,,2,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-1
23440,,ID,17-07-13,T13-143-1-D,2013,Amphora,wall,,plain,,Import,Poor,,1,,,,,,,,Classical/Hellenistic,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-1
23441,,ID,17-07-13,T13-143-1-D,2013,Undetermined,wall,,coarse,,Local,Poor,,,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-1
23442,,ID,17-07-13,T13-143-1-D,2013,Tile,undetermined,,plain,Ceramics,Local,Poor,,,2,,plain,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-1
23443,,ID,17-07-13,T13-143-1-D,2013,Stone,,,,,Undetermined,,,,2,,,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-1
23444,TC2013.3992,ML,18-07-13,T13-143-4-B,2013,Amphora,peg,,plain,Ceramics,Import,Poor,,1,,,,,,,,Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23445,TC2013.3993,ML,18-07-13,T13-143-4-B,2013,Amphora,handle,,coarse,,Local,Poor,,1,,,part of the vertical ovoid handle with potter's thumb mark on its base,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23446,TC2013.3994,ML,18-07-13,T13-143-4-B,2013,Amphora,rim,,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23447,TC2013.3995,ML,18-07-13,T13-143-4-B,2013,Amphora,handle,,plain,Ceramics,Import,Poor,,1,,,part of the vertical ovoid handle with potter's thumb mark on its base,,,,,Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23448,TC2013.3997,ML,18-07-13,T13-143-4-B,2013,Basin,base,,coarse,,Local,Poor,,1,,,part of the flat base,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23449,TC2013.3996,ML,18-07-13,T13-143-4-B,2013,Mortar,base,,coarse,,Corinthian,Poor,,1,,,part of the flat base and flaring wall. Remains of an impressed disc on the underside,,,,,Archaic/Classical,,ONWAAR,WAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23450,TC2013.3998,ML,18-07-13,T13-143-4-B,2013,Undetermined,handle,,black glaze,,Local,Poor,,1,,,ovoid handle/remains of black paint,,,outside,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23451,TC2013.3999,ML,18-07-13,T13-143-4-B,2013,Undetermined,rim,,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23452,TC2013.4000,ML,18-07-13,T13-143-4-B,2013,Lekane,handle,,plain,,Local,Poor,,1,,,horizontal cylindrical handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23453,TC2013.4001,ML,18-07-13,T13-143-4-B,2013,Amphora,handle,,plain,,Import,Poor,,1,,,vertical ovoil handle,,,,,Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23454,TC2013.4002,ML,18-07-13,T13-143-4-B,2013,Amphora,rim,,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23455,TC2013.4003,ML,18-07-13,T13-143-4-B,2013,Kantharos,handle,,black glaze,,Local,Poor,,1,,,,,,outside/inside,,Classical,4th century,ONWAAR,WAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23456,TC2013.4004,ML,18-07-13,T13-143-4-B,2013,Tile,edge,pan,black glaze,,Local,Poor,,1,,,,,,outside,,Archaic,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23457,TC2013.4005,ML,18-07-13,T13-143-4-B,2013,Tile,edge,pan,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23458,TC2013.4006,ML,18-07-13,T13-143-4-B,2013,Tile,edge,pan,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23459,TC2013.4007,ML,18-07-13,T13-143-4-B,2013,Undetermined,handle,,plain,,Local,Poor,,1,,,horizontal cylindrical handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23460,TC2013.4008,ML,18-07-13,T13-143-4-B,2013,Tile,edge,cover,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23461,TC2013.4009,ML,18-07-13,T13-143-4-B,2013,Tile,edge,pan,glaze,,Corinthian,Poor,,1,,,red paint,,,,,Archaic,,ONWAAR,WAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23462,TC2013.4010,ML,18-07-13,T13-143-4-B,2013,Tile,edge,cover,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23463,TC2013.4011,ML,18-07-13,T13-143-4-B,2013,Tile,edge,cover,plain,,Local,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23464,TC2013.4012,ML,18-07-13,T13-143-4-B,2013,Tile,edge,pan,glaze,,Local,Poor,,1,,,red paint,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23465,TC2013.4013,ML,18-07-13,T13-143-4-B,2013,Amphora,rim,,plain,,Attic,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23466,TC2013.4014,ML,18-07-13,T13-143-4-B,2013,Tile,edge,pan,black glaze,,Local,Poor,,1,,,,,,,,Archaic,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23467,TC2013.4015,ML,18-07-13,T13-143-4-B,2013,Tile,edge,cover,coarse,,Local,Poor,,1,,,ridge towards the edge,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23468,TC2013.4016,ML,18-07-13,T13-143-4-B,2013,Tile,edge,pan,coarse,,Local,Poor,,1,,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23469,TC2013.4017,ML,18-07-13,T13-143-4-B,2013,Tile,edge,pan,painted,,Local,Poor,,1,,,remains of black paint,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23470,TC2013.4018,ML,18-07-13,T13-143-4-B,2013,Tile,undetermined,cover,coarse,,Import,Poor,,1,,,,,,outside,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23471,,ML,18-07-13,T13-143-4-B,2013,Closed shape,wall,,glaze,,Local,Poor,,1,,,brown paint,,,outside,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23472,,ML,18-07-13,T13-143-4-B,2013,Open shape,wall,,black glaze,,Local,Poor,,2,,,black paint,,,inside,,Archaic,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23473,,ML,18-07-13,T13-143-4-B,2013,Undetermined,wall,,plain,,Local,Poor,,,25,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23474,,ML,18-07-13,T13-143-4-B,2013,Undetermined,wall,,plain,,Attic,Poor,,,3,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23475,,ML,18-07-13,T13-143-4-B,2013,Undetermined,wall,,coarse,,Local,Poor,,,13,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23476,,ML,18-07-13,T13-143-4-B,2013,Amphora,wall,,plain,,Import,Poor,,,4,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
23477,,ML,18-07-13,T13-143-4-B,2013,Amphora,wall,,plain,,Local,Poor,,,6,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,AA,SURVEY,,T13-143-4
